,protein_name,pubmed_id,title,authors,mesh_terms,paper_url
3109,SRC,9115846,Structure and function of vav.,"['Romero F', 'Fischer S']","['Amino Acid Sequence', 'Animals', 'Blood Proteins/genetics', 'Calcium-Binding Proteins/genetics', '*Cell Cycle Proteins', 'Cell Transformation, Neoplastic/genetics', 'Cysteine/chemistry', 'Hematopoietic System/cytology/metabolism', 'Humans', 'Leucine Zippers', 'Mice', 'Mice, Knockout', 'Microfilament Proteins', 'Molecular Structure', '*Phosphoproteins', 'Phosphorylation', 'Proto-Oncogene Mas', 'Proto-Oncogene Proteins/*chemistry/genetics/*physiology', 'Proto-Oncogene Proteins c-vav', '*Proto-Oncogenes', 'Signal Transduction', 'src Homology Domains', 'Calponins']",https://pubmed.ncbi.nlm.nih.gov/9115846/
3110,SRC,38632234,Modulation of peroxisomal import by the PEX13 SH3 domain and a proximal FxxxF binding motif.,"['Gaussmann S', 'Peschel R', 'Ott J', 'Zak KM', 'Sastre J', 'Delhommel F', 'Popowicz GM', 'Boekhoven J', 'Schliebs W', 'Erdmann R', 'Sattler M']","['Humans', '*Membrane Proteins/chemistry/genetics/metabolism', 'Peptides/chemistry', 'Peroxisome-Targeting Signal 1 Receptor/metabolism', 'Peroxisomes/metabolism', 'Protein Binding', '*Protein Transport/genetics/physiology', 'Saccharomyces cerevisiae/metabolism', '*Saccharomyces cerevisiae Proteins/metabolism', '*src Homology Domains/genetics/physiology']",https://pubmed.ncbi.nlm.nih.gov/38632234/
3111,SRC,25483299,Vav family exchange factors: an integrated regulatory and functional view.,['Bustelo XR'],"['Amino Acid Sequence', 'Animals', 'Humans', 'Molecular Sequence Data', 'Proto-Oncogene Proteins c-vav/chemistry/genetics/*metabolism', '*Signal Transduction', 'rho GTP-Binding Proteins/metabolism']",https://pubmed.ncbi.nlm.nih.gov/25483299/
3112,SRC,25115887,Src family kinases: at the forefront of platelet activation.,"['Senis YA', 'Mazharian A', 'Mori J']","['Animals', 'Gene Expression', 'Hemostasis', 'Humans', 'Platelet Activation/*physiology', 'Platelet Glycoprotein GPIIb-IIIa Complex/metabolism', 'Platelet Glycoprotein GPIb-IX Complex/metabolism', 'Proto-Oncogene Proteins c-fyn/metabolism', 'Signal Transduction', 'src-Family Kinases/chemistry/genetics/*metabolism']",https://pubmed.ncbi.nlm.nih.gov/25115887/
3113,SRC,21880263,[A uNick protein].,"['Labelle-Cote M', 'Larose L']","['Actins/metabolism', 'Adaptation, Physiological', 'Adaptor Proteins, Signal Transducing/chemistry/*physiology', 'Adherens Junctions/physiology', 'Animals', 'Cell Adhesion/physiology', 'Cell Movement/physiology', 'Cell Transformation, Neoplastic/genetics', 'Cytoskeleton/metabolism/ultrastructure', 'Endoplasmic Reticulum/metabolism', 'Humans', 'Melanoma/metabolism', 'Mice', 'Models, Biological', 'Neoplasm Proteins/physiology', 'Oncogene Proteins/chemistry/*physiology', 'Protein Conformation', 'Protein Interaction Mapping', 'Signal Transduction', 'Transduction, Genetic', 'src Homology Domains']",https://pubmed.ncbi.nlm.nih.gov/21880263/
3114,SRC,25861861,Perspective on computational and structural aspects of kinase discovery from IPK2014.,"['Martin E', 'Knapp S', 'Engh RA', 'Moebitz H', 'Varin T', 'Roux B', 'Meiler J', 'Berdini V', 'Baumann A', 'Vieth M']","['Amino Acid Sequence/genetics', 'Binding Sites', 'CSK Tyrosine-Protein Kinase', 'Computational Biology', 'Humans', 'Protein Binding', 'Protein Conformation', 'Protein Kinase Inhibitors/chemistry', 'Protein Kinases/*chemistry/*genetics/metabolism', 'Proto-Oncogene Proteins c-abl/chemistry/*genetics', 'src-Family Kinases/chemistry/*genetics']",https://pubmed.ncbi.nlm.nih.gov/25861861/
3115,SRC,16878684,Transmembrane signaling by G protein-coupled receptors.,['Luttrell LM'],"['Animals', 'Arrestins/metabolism', 'Dimerization', 'Enzyme Activation', 'Heterotrimeric GTP-Binding Proteins/chemistry/metabolism', 'Humans', 'Nuclear Proteins/metabolism', 'Protein Isoforms/chemistry/genetics/metabolism', 'Protein Structure, Tertiary', 'Protein Subunits/chemistry/genetics/metabolism', 'Receptors, G-Protein-Coupled/chemistry/classification/genetics/*metabolism', 'Signal Transduction/*physiology', 'Structure-Activity Relationship', 'Ubiquitin-Protein Ligases', 'beta-Arrestins', 'src-Family Kinases/metabolism']",https://pubmed.ncbi.nlm.nih.gov/16878684/
3116,SRC,15851022,"C2 can do it, too.","['Sondermann H', 'Kuriyan J']","['Animals', 'Humans', 'Protein Kinase C/*chemistry/*metabolism', 'Protein Kinase C-delta', 'Signal Transduction/*physiology', 'src Homology Domains/*physiology']",https://pubmed.ncbi.nlm.nih.gov/15851022/
3117,SRC,23139636,Regulation of the SRC family kinases by Csk.,['Okada M'],"['Amino Acid Sequence', 'Binding Sites', 'CSK Tyrosine-Protein Kinase', 'Molecular Sequence Data', 'Phosphorylation', 'Phylogeny', 'Protein Structure, Tertiary', 'Sequence Alignment', 'src-Family Kinases/chemistry/genetics/*metabolism/physiology']",https://pubmed.ncbi.nlm.nih.gov/23139636/
3118,SRC,35151199,Structural study of ponatinib in inhibiting SRC kinase.,"['Guo M', 'Duan Y', 'Dai S', 'Li J', 'Chen X', 'Qu L', 'Chen Z', 'Wei H', 'Jiang L', 'Chen Y']","['Binding Sites', 'Crystallography, X-Ray', 'Humans', 'Imidazoles/*chemistry/metabolism/*pharmacology', 'Models, Molecular', 'Mutation', 'Protein Conformation', 'Protein Domains', 'Protein Kinase Inhibitors/*chemistry/metabolism/pharmacology', 'Proto-Oncogene Proteins c-hck/chemistry/metabolism', 'Pyridazines/*chemistry/metabolism/*pharmacology', 'src-Family Kinases/*chemistry/genetics/metabolism']",https://pubmed.ncbi.nlm.nih.gov/35151199/
3119,SRC,9301624,Connective tissue growth factor. Friend or foe?,"['Oemar BS', 'Luscher TF']","['Connective Tissue Growth Factor', 'Growth Substances/chemistry/*genetics', 'Humans', '*Immediate-Early Proteins', '*Intercellular Signaling Peptides and Proteins', 'Mitogens/chemistry/*genetics', 'Molecular Sequence Data', 'Proto-Oncogene Mas', 'Sequence Homology, Amino Acid']",https://pubmed.ncbi.nlm.nih.gov/9301624/
3120,SRC,34677645,The Hsp70-Hsp90 go-between Hop/Stip1/Sti1 is a proteostatic switch and may be a drug target in cancer and neurodegeneration.,"['Bhattacharya K', 'Picard D']","['Aging/metabolism', 'Animals', 'Brain/metabolism', 'HSP70 Heat-Shock Proteins/*metabolism', 'HSP90 Heat-Shock Proteins/*metabolism', 'Heat-Shock Proteins/genetics/*metabolism', 'Humans', 'Neoplasms/*pathology', 'Neurodegenerative Diseases/*pathology', 'Oncogene Protein pp60(v-src)/metabolism', 'Proteasome Endopeptidase Complex/metabolism', 'Protein Binding', 'Protein Folding', 'Proteostasis/physiology', 'Receptors, Glucocorticoid/metabolism']",https://pubmed.ncbi.nlm.nih.gov/34677645/
3121,SRC,14766353,SRC in human carcinogenesis.,"['Russello SV', 'Shore SK']","['Breast Neoplasms/genetics/*metabolism', 'Carcinogenicity Tests', '*Cell Transformation, Neoplastic', 'Colonic Neoplasms/genetics/*metabolism', 'Genes, src/genetics/*physiology', 'Humans', 'Mutation']",https://pubmed.ncbi.nlm.nih.gov/14766353/
3122,SRC,24213579,PAG--a multipurpose transmembrane adaptor protein.,"['Hrdinka M', 'Horejsi V']","['Actin Cytoskeleton/metabolism', 'Animals', 'CSK Tyrosine-Protein Kinase', 'Gene Expression Regulation, Neoplastic', 'Humans', 'Membrane Microdomains/*metabolism', 'Membrane Proteins/chemistry/genetics/*metabolism', 'Neoplasms/metabolism', 'Phosphorylation', 'Signal Transduction', 'src-Family Kinases/*metabolism']",https://pubmed.ncbi.nlm.nih.gov/24213579/
3123,SRC,9794242,The Grb7 family of signalling proteins.,['Daly RJ'],"['Amino Acid Sequence', 'Animals', '*Caenorhabditis elegans Proteins', 'GRB7 Adaptor Protein', 'Gene Expression', 'Helminth Proteins/metabolism', 'Humans', 'Molecular Sequence Data', 'Neoplasms/metabolism', 'Phosphorylation', 'Proteins/chemistry/genetics/*metabolism', 'Receptor Protein-Tyrosine Kinases/metabolism', 'Signal Transduction/*physiology', 'src Homology Domains']",https://pubmed.ncbi.nlm.nih.gov/9794242/
3124,SRC,35173166,Dual clathrin and integrin signaling systems regulate growth factor receptor activation.,"['Alfonzo-Mendez MA', 'Sochacki KA', 'Strub MP', 'Taraska JW']","['Cell Adhesion/physiology', 'Cell Line, Tumor', 'Cell Membrane/metabolism', 'Cell Movement/physiology', 'Cell Proliferation/physiology', 'Clathrin/*chemistry', 'Clathrin-Coated Vesicles/*metabolism', 'Endocytosis', 'ErbB Receptors/metabolism', 'GRB2 Adaptor Protein/*metabolism', 'Humans', 'Integrin beta Chains/*metabolism', 'Microscopy, Electron', 'Signal Transduction/physiology', 'src-Family Kinases/metabolism']",https://pubmed.ncbi.nlm.nih.gov/35173166/
3125,SRC,37074415,Myeloid Src-family kinases are critical for neutrophil-mediated autoinflammation in gout and motheaten models.,"['Futosi K', 'Nemeth T', 'Horvath AI', 'Abram CL', 'Tusnady S', 'Lowell CA', 'Helyes Z', 'Mocsai A']","['Mice', 'Humans', 'Animals', 'src-Family Kinases/metabolism', 'Neutrophils/metabolism', 'Proto-Oncogene Proteins c-hck/metabolism', 'Proto-Oncogene Proteins/metabolism', '*Arthritis, Gouty/metabolism', '*Gout/metabolism', 'Inflammation/metabolism', '*Hereditary Autoinflammatory Diseases/metabolism']",https://pubmed.ncbi.nlm.nih.gov/37074415/
3126,SRC,11779710,Coupling kinase activation to substrate recognition in SRC-family tyrosine kinases.,"['Pellicena P', 'Miller WT']","['Animals', 'Enzyme Activation/physiology', 'Humans', 'Proto-Oncogene Mas', 'Substrate Specificity', 'src-Family Kinases/chemistry/*metabolism/physiology']",https://pubmed.ncbi.nlm.nih.gov/11779710/
3127,P2RY13,35982893,P2RY13 Exacerbates Intestinal Inflammation by Damaging the Intestinal Mucosal Barrier via Activating IL-6/STAT3 Pathway.,"['Wu X', 'Wei S', 'Chen M', 'Li J', 'Wei Y', 'Zhang J', 'Dong W']","['Animals', '*Colitis/chemically induced/metabolism', '*Colitis, Ulcerative/metabolism', 'Dextran Sulfate', 'Humans', 'Inflammation/genetics/metabolism', 'Interleukin-6/metabolism', 'Intestinal Mucosa/metabolism', 'Mice', '*Receptors, Purinergic P2/metabolism', 'STAT3 Transcription Factor/metabolism']",https://pubmed.ncbi.nlm.nih.gov/35982893/
3128,P2RY13,38204755,Neutrophil infiltration associated genes on the prognosis and tumor immune microenvironment of lung adenocarcinoma.,"['Liu R', 'Zhu G', 'Sun Y', 'Li M', 'Hu Z', 'Cao P', 'Li X', 'Song Z', 'Chen J']","['Humans', 'B7-H1 Antigen', 'Neutrophil Infiltration', 'Pilot Projects', 'Toll-Like Receptor 6', '*Adenocarcinoma of Lung/genetics', 'Prognosis', '*Lung Neoplasms/genetics', 'Tumor Microenvironment/genetics']",https://pubmed.ncbi.nlm.nih.gov/38204755/
3129,P2RY13,37814076,Plasma cell signatures predict prognosis and treatment efficacy for lung adenocarcinoma.,"['Shu L', 'Tang J', 'Liu S', 'Tao Y']","['Humans', 'Prognosis', '*Adenocarcinoma of Lung/genetics/pathology/therapy', 'Male', 'Female', '*Lung Neoplasms/genetics/pathology/therapy/drug therapy', 'Middle Aged', '*Plasma Cells/pathology', 'Treatment Outcome', 'Gene Expression Regulation, Neoplastic', 'Aged', 'Cell Line, Tumor', 'Biomarkers, Tumor/genetics', 'Nomograms']",https://pubmed.ncbi.nlm.nih.gov/37814076/
3130,P2RY13,37992435,Integrated bioinformatics approaches to investigate alterations in transcriptomic profiles of monkeypox infected human cell line model.,"['Anuraga G', 'Lang J', 'Xuan DTM', 'Ta HDK', 'Jiang JZ', 'Sun Z', 'Dey S', 'Kumar S', 'Singh A', 'Kajla G', 'Wang WJ', 'Wang CY']","['Humans', '*Mpox, Monkeypox', 'HeLa Cells', 'Phosphatidylinositol 3-Kinases', 'Gene Expression Profiling', 'Computational Biology', 'Adaptor Proteins, Signal Transducing']",https://pubmed.ncbi.nlm.nih.gov/37992435/
3131,P2RY13,30593879,P2 receptor interaction and signalling cascades in neuroprotection.,"['Miras-Portugal MT', 'Queipo MJ', 'Gil-Redondo JC', 'Ortega F', 'Gomez-Villafuertes R', 'Gualix J', 'Delicado EG', 'Perez-Sen R']","['Adenosine Triphosphate/metabolism', 'Animals', 'Brain/metabolism', 'Brain Injuries/metabolism', 'Glycogen Synthase Kinase 3/metabolism', 'Humans', 'MAP Kinase Signaling System', 'Neuroglia/metabolism', 'Neurons/metabolism', 'Neuroprotection/physiology', 'Neuroprotective Agents/metabolism', 'Phosphatidylinositol 3-Kinases/metabolism', 'Phosphorylation', 'Receptors, Purinergic P2/*metabolism/physiology', 'Receptors, Purinergic P2X/metabolism/physiology', 'Receptors, Purinergic P2X7/*metabolism/physiology', 'Receptors, Purinergic P2Y/metabolism/physiology', 'Receptors, Purinergic P2Y1/*metabolism/physiology', 'Signal Transduction']",https://pubmed.ncbi.nlm.nih.gov/30593879/
3132,P2RY13,25914309,Novel candidate blood-based transcriptional biomarkers of Machado-Joseph disease.,"['Raposo M', 'Bettencourt C', 'Maciel P', 'Gao F', 'Ramos A', 'Kazachkova N', 'Vasconcelos J', 'Kay T', 'Rodrigues AJ', 'Bettencourt B', 'Bruges-Armas J', 'Geschwind D', 'Coppola G', 'Lima M']","['Adult', 'Aged', 'Aged, 80 and over', 'Azores', 'Biomarkers/blood', 'Female', 'Humans', 'Machado-Joseph Disease/*blood/*genetics', 'Male', 'Middle Aged', 'Transcriptome/*genetics', 'Up-Regulation/*genetics', 'Young Adult']",https://pubmed.ncbi.nlm.nih.gov/25914309/
3133,P2RY13,36088481,Single cell RNA sequencing confirms retinal microglia activation associated with early onset retinal degeneration.,"['Kumari A', 'Ayala-Ramirez R', 'Zenteno JC', 'Huffman K', 'Sasik R', 'Ayyagari R', 'Borooah S']","['Animals', 'Apolipoproteins E/genetics', 'Fovea Centralis/metabolism', 'Humans', 'Membrane Proteins/metabolism', 'Mice', 'Microglia/metabolism', '*Retinal Degeneration/genetics/metabolism', 'Sequence Analysis, RNA']",https://pubmed.ncbi.nlm.nih.gov/36088481/
3134,P2RY13,38470490,P2Y13 receptor deficiency favors adipose tissue lipolysis and worsens insulin resistance and fatty liver disease.,"['Duparc T', 'Gore E', 'Combes G', 'Beuzelin D', 'Pires Da Silva J', 'Bouguetoch V', 'Marques MA', 'Velazquez A', 'Viguerie N', 'Tavernier G', 'Arner P', 'Ryden M', 'Langin D', 'Sioufi N', 'Nasser M', 'Cabou C', 'Najib S', 'Martinez LO']","['Animals', 'Female', 'Humans', 'Male', 'Mice', '*Adipocytes/metabolism', 'Adipose Tissue/metabolism/pathology', '*Adipose Tissue, White/metabolism', '*Fatty Liver/metabolism/genetics/pathology', '*Insulin Resistance', '*Lipolysis', 'Liver/metabolism/pathology', 'Mice, Inbred C57BL', 'Mice, Knockout', '*Receptors, Purinergic P2/metabolism/genetics/deficiency']",https://pubmed.ncbi.nlm.nih.gov/38470490/
3135,P2RY13,28815513,An Update on P2Y(13) Receptor Signalling and Function.,"['Perez-Sen R', 'Gomez-Villafuertes R', 'Ortega F', 'Gualix J', 'Delicado EG', 'Miras-Portugal MT']","['Animals', 'Chromosomes, Human, Pair 3/genetics/metabolism', 'Extracellular Signal-Regulated MAP Kinases/genetics/metabolism', 'Humans', '*MAP Kinase Signaling System', 'Mice', 'Mice, Knockout', '*Polymorphism, Genetic', '*Receptors, Purinergic P2/genetics/metabolism', 'Structure-Activity Relationship']",https://pubmed.ncbi.nlm.nih.gov/28815513/
3136,P2RY13,32641297,Extracellular ATP and CD39 Activate cAMP-Mediated Mitochondrial Stress Response to Promote Cytarabine Resistance in Acute Myeloid Leukemia.,"['Aroua N', 'Boet E', 'Ghisi M', 'Nicolau-Travers ML', 'Saland E', 'Gwilliam R', 'de Toni F', 'Hosseini M', 'Mouchel PL', 'Farge T', 'Bosc C', 'Stuani L', 'Sabatier M', 'Mazed F', 'Larrue C', 'Jarrou L', 'Gandarillas S', 'Bardotti M', 'Picard M', 'Syrykh C', 'Laurent C', 'Gotanegre M', 'Bonnefoy N', 'Bellvert F', 'Portais JC', 'Nicot N', 'Azuaje F', 'Kaoma T', 'Joffre C', 'Tamburini J', 'Recher C', 'Vergez F', 'Sarry JE']","['Antigens, CD/*metabolism', 'Apyrase/*metabolism', 'Cytarabine/pharmacology/*therapeutic use', 'Drug Resistance, Neoplasm/*drug effects', 'Female', 'Humans', 'Leukemia, Myeloid, Acute/*drug therapy/pathology', 'Male', 'Middle Aged', 'Mitochondria/*metabolism']",https://pubmed.ncbi.nlm.nih.gov/32641297/
3137,P2RY13,36108465,Increased immune cell and altered microglia and neurogenesis transcripts in an Australian schizophrenia subgroup with elevated inflammation.,"['North HF', 'Weissleder C', 'Fullerton JM', 'Webster MJ', 'Weickert CS']","['Humans', '*Microglia/metabolism', '*Schizophrenia/genetics/metabolism', 'Follow-Up Studies', 'Australia', 'Neurogenesis/physiology', 'Inflammation/metabolism', 'RNA, Messenger/metabolism', 'RNA']",https://pubmed.ncbi.nlm.nih.gov/36108465/
3138,P2RY13,34054860,GPCRomics of Homeostatic and Disease-Associated Human Microglia.,"['Hsiao CC', 'Sankowski R', 'Prinz M', 'Smolders J', 'Huitinga I', 'Hamann J']","['Animals', 'Brain/*metabolism', 'Homeostasis/physiology', 'Humans', 'Mice', 'Microglia/*metabolism', 'Receptors, G-Protein-Coupled/*metabolism']",https://pubmed.ncbi.nlm.nih.gov/34054860/
3139,P2RY13,34591389,A Five-Gene Expression Signature Predicts Ovarian Cancer Metastasis.,"['Gu Y', 'Zhang S']","['Computational Biology/methods', 'Databases, Genetic', 'Female', 'Gene Expression Profiling/methods', 'Gene Expression Regulation, Neoplastic', 'Gene Ontology', 'Gene Regulatory Networks', 'Humans', 'Microarray Analysis', 'Neoplasm Metastasis/*genetics', 'Ovarian Neoplasms/*diagnosis/*genetics/metabolism', 'Prognosis', '*Transcriptome']",https://pubmed.ncbi.nlm.nih.gov/34591389/
3140,P2RY13,37063877,Transcriptomic analysis reveals shared gene signatures and molecular mechanisms between obesity and periodontitis.,"['Cai Y', 'Zuo X', 'Zuo Y', 'Wu S', 'Pang W', 'Ma K', 'Yi Q', 'Tan L', 'Deng H', 'Qu X', 'Chen X']","['Humans', '*Transcriptome', '*Gene Expression Profiling', 'Obesity/genetics', 'B-Lymphocytes', 'Cell Movement']",https://pubmed.ncbi.nlm.nih.gov/37063877/
3141,P2RY13,35693262,Decoding the Mechanism behind the Pathogenesis of the Focal Segmental Glomerulosclerosis.,"['Zhu X', 'Tang L', 'Mao J', 'Hameed Y', 'Zhang J', 'Li N', 'Wu D', 'Huang Y', 'Li C']","['Computational Biology', 'Gene Expression Profiling', 'Gene Expression Regulation, Neoplastic', '*Gene Regulatory Networks', '*Glomerulosclerosis, Focal Segmental/genetics', 'Humans', 'Protein Interaction Maps/genetics', 'Transcription Factors/genetics']",https://pubmed.ncbi.nlm.nih.gov/35693262/
3142,P2RY13,34860143,Targeting the P2Y(13) Receptor Suppresses IL-33 and HMGB1 Release and Ameliorates Experimental Asthma.,"['Werder RB', 'Ullah MA', 'Rahman MM', 'Simpson J', 'Lynch JP', 'Collinson N', 'Rittchen S', 'Rashid RB', 'Sikder MAA', 'Handoko HY', 'Curren BF', 'Sebina I', 'Hartel G', 'Bissell A', 'Ngo S', 'Yarlagadda T', 'Hasnain SZ', 'Lu W', 'Sohal SS', 'Martin M', 'Bowler S', 'Burr LD', 'Martinez LO', 'Robaye B', 'Spann K', 'Ferreira MAR', 'Phipps S']","['Animals', 'Asthma/*immunology/metabolism/physiopathology', 'Biomarkers/metabolism', 'Case-Control Studies', 'Disease Progression', 'Enzyme-Linked Immunosorbent Assay', 'Epithelial Cells/metabolism', 'HMGB1 Protein/*metabolism', 'Humans', 'Immunohistochemistry', 'Interleukin-33/*metabolism', 'Mice', 'Mice, Inbred C57BL', 'Receptors, Purinergic P2/*metabolism']",https://pubmed.ncbi.nlm.nih.gov/34860143/
3143,P2RY13,33318300,Immune profile of the tumor microenvironment and the identification of a four-gene signature for lung adenocarcinoma.,"['Fan T', 'Zhu M', 'Wang L', 'Liu Y', 'Tian H', 'Zheng Y', 'Tan F', 'Sun N', 'Li C', 'He J']","['Adenocarcinoma of Lung/*genetics/immunology/pathology', 'Aged', 'Biomarkers, Tumor/genetics', 'Female', '*Gene Expression Regulation, Neoplastic', '*Gene Ontology', 'Humans', 'Lung Neoplasms/*genetics/immunology/pathology', 'Male', 'Middle Aged', 'Prognosis', 'Receptors, CCR2/genetics', 'Receptors, CCR4/genetics', 'Receptors, Purinergic P2/genetics', 'Receptors, Purinergic P2Y12/genetics', 'Tumor Microenvironment/*immunology']",https://pubmed.ncbi.nlm.nih.gov/33318300/
3144,P2RY13,39396400,Identification of key biomarkers for predicting atherosclerosis progression in polycystic ovary syndrome via bioinformatics analysis and machine learning.,"['Zhang W', 'Wu Y', 'Yuan Y', 'Wang L', 'Yu B', 'Li X', 'Yao Z', 'Liang B']","['*Polycystic Ovary Syndrome/genetics/metabolism/immunology', 'Humans', 'Female', '*Atherosclerosis/genetics', '*Computational Biology/methods', '*Machine Learning', '*Biomarkers/metabolism', 'Databases, Genetic', 'Protein Interaction Maps/genetics', 'Gene Expression Profiling', 'Disease Progression']",https://pubmed.ncbi.nlm.nih.gov/39396400/
3145,P2RY13,34494914,Evaluation of tumor microenvironmental immune regulation and prognostic in lung adenocarcinoma from the perspective of purinergic receptor P2Y13.,"['Wang J', 'Shi W', 'Miao Y', 'Gan J', 'Guan Q', 'Ran J']","['*Adenocarcinoma of Lung/genetics/immunology/mortality', 'Aged', 'Animals', 'Female', 'Humans', '*Lung Neoplasms/genetics/immunology/mortality', 'Male', 'Mice', 'Mice, Inbred C57BL', 'Middle Aged', 'Prognosis', 'Protein Interaction Maps/genetics/immunology', '*Receptors, Purinergic P2/genetics/immunology', 'Transcriptome/genetics/immunology', '*Tumor Microenvironment/genetics/immunology']",https://pubmed.ncbi.nlm.nih.gov/34494914/
3146,P2RY13,25522990,"Signal transduction by HDL: agonists, receptors, and signaling cascades.",['Nofer JR'],"['ATP Binding Cassette Transporter 1/metabolism', 'ATP Binding Cassette Transporter, Subfamily G, Member 1', 'ATP-Binding Cassette Transporters/metabolism', 'Adenosine Triphosphatases/metabolism', 'Animals', 'Apolipoprotein A-I/metabolism', 'Arteries/*metabolism/pathology', 'Atherosclerosis/metabolism/pathology', 'Humans', 'Ligands', 'Lipoproteins, HDL/agonists/blood/*metabolism', 'Lysophospholipids/metabolism', 'Receptors, Lipoprotein/*metabolism', 'Receptors, Purinergic P2/metabolism', 'Receptors, Purinergic P2Y12/metabolism', 'Scavenger Receptors, Class B/metabolism', '*Signal Transduction', 'Sphingosine/analogs & derivatives/metabolism']",https://pubmed.ncbi.nlm.nih.gov/25522990/
3147,ADCY7,39349007,Nuclear translocation of plasma membrane protein ADCY7 potentiates T cell-mediated antitumour immunity in HCC.,"['Chen J', 'Jiang Y', 'Hou M', 'Liu C', 'Liu E', 'Zong Y', 'Wang X', 'Meng Z', 'Gu M', 'Su Y', 'Wang H', 'Fu J']","['*Carcinoma, Hepatocellular/genetics/immunology/pathology/metabolism', '*Liver Neoplasms/genetics/immunology/pathology', 'Animals', 'Mice', '*Adenylyl Cyclases/genetics/metabolism', 'Humans', 'Tumor Microenvironment/immunology', 'T-Lymphocytes/immunology/metabolism', 'Tumor Escape/genetics', 'Cell Nucleus/metabolism', 'Cell Line, Tumor']",https://pubmed.ncbi.nlm.nih.gov/39349007/
3148,ADCY7,38403164,DNA Hypomethylation-Mediated Transcription Dysregulation Participates in Pathogenesis of Polycystic Ovary Syndrome.,"['Cao P', 'Li H', 'Wang P', 'Zhang X', 'Guo Y', 'Zhao K', 'Guo J', 'Li X', 'Nashun B']","['*Polycystic Ovary Syndrome/genetics/metabolism/pathology', '*DNA Methylation/genetics', 'Animals', 'Female', 'Mice', 'Disease Models, Animal', 'Transcription, Genetic', 'Epigenesis, Genetic', 'Gene Expression Regulation', 'Humans', 'Mice, Inbred C57BL']",https://pubmed.ncbi.nlm.nih.gov/38403164/
3149,ADCY7,26220344,ADCY7 supports development of acute myeloid leukemia.,"['Li C', 'Xie J', 'Lu Z', 'Chen C', 'Yin Y', 'Zhan R', 'Fang Y', 'Hu X', 'Zhang CC']","['Adenylyl Cyclases/*genetics/metabolism', 'Apoptosis/genetics', 'Cell Cycle/genetics', 'Cell Line, Tumor', 'Cell Proliferation', 'Cytoskeletal Proteins/genetics/metabolism', '*Gene Expression Regulation, Leukemic', 'Genetic Vectors', 'Humans', 'Lentivirus/genetics', 'Leukemia, Myeloid, Acute/classification/*genetics/mortality/pathology', 'Proto-Oncogene Proteins c-myc/antagonists & inhibitors/*genetics/metabolism', 'RNA, Small Interfering/genetics/metabolism', 'Receptors, G-Protein-Coupled/genetics/metabolism', 'Signal Transduction', 'Survival Analysis']",https://pubmed.ncbi.nlm.nih.gov/26220344/
3150,ADCY7,34143288,Hsa_circ_0008234 facilitates proliferation of cutaneous squamous cell carcinoma through targeting miR-127-5p to regulate ADCY7.,"['Cai L', 'Wang Y', 'Wu J', 'Wu G']","['Adenylyl Cyclases/*genetics', '*Carcinoma, Squamous Cell/genetics/pathology', 'Cell Line, Tumor', 'Cell Proliferation', 'Humans', '*MicroRNAs/genetics/metabolism', 'RNA, Circular/genetics', '*Skin Neoplasms/genetics']",https://pubmed.ncbi.nlm.nih.gov/34143288/
3151,ADCY7,31363759,Rare and common variant discovery in complex disease: the IBD case study.,"['Venkataraman GR', 'Rivas MA']","['Asian People/genetics/statistics & numerical data', 'Case-Control Studies', 'Genetic Linkage', '*Genetic Predisposition to Disease', '*Genome-Wide Association Study/history/statistics & numerical data', 'History, 20th Century', 'History, 21st Century', 'Humans', 'Inflammatory Bowel Diseases/*genetics/history', 'Models, Statistical', 'Polymorphism, Single Nucleotide', 'Receptors, Interleukin/genetics', 'White People/genetics/statistics & numerical data', 'Exome Sequencing/statistics & numerical data']",https://pubmed.ncbi.nlm.nih.gov/31363759/
3152,ADCY7,37415143,Identification of lipid metabolism-related biomarkers for diagnosis and molecular classification of atherosclerosis.,"['Pan X', 'Liu J', 'Zhong L', 'Zhang Y', 'Liu C', 'Gao J', 'Pang M']","['Humans', '*Lipid Metabolism/genetics', '*Atherosclerosis/diagnosis/genetics', 'Biomarkers', 'CD36 Antigens/genetics', 'Computational Biology']",https://pubmed.ncbi.nlm.nih.gov/37415143/
3153,ADCY7,34177802,CRISPR/Cas9 ADCY7 Knockout Stimulates the Insulin Secretion Pathway Leading to Excessive Insulin Secretion.,"['Alhaidan Y', 'Christesen HT', 'Lundberg E', 'Balwi MAA', 'Brusgaard K']","['Adenylyl Cyclases/deficiency/*genetics', 'Amino Acid Sequence', 'Animals', 'CRISPR-Cas Systems', 'Cell Line', 'Child, Preschool', 'Congenital Hyperinsulinism/*enzymology/genetics/*metabolism', 'Gene Knockout Techniques', 'Glucose/metabolism', 'Hepatocyte Nuclear Factor 3-beta/genetics/metabolism', 'Homeodomain Proteins/genetics/metabolism', 'Humans', 'Insulin/genetics/*metabolism', 'Insulin Secretion', 'Insulin-Secreting Cells/*metabolism', 'Male', 'Rats', 'Sequence Alignment', 'Trans-Activators/genetics/metabolism']",https://pubmed.ncbi.nlm.nih.gov/34177802/
