,drug_name,pubmed_id,title,authors,mesh_terms,paper_url
1544,norfloxacin,9406312,Allergic nephropathy associated with norfloxacin and ciprofloxacin therapy. Report of two cases and review of the literature.,"['Hadimeri H', 'Almroth G', 'Cederbrant K', 'Enestrom S', 'Hultman P', 'Lindell A']","['Aged', 'Anti-Infective Agents/*adverse effects/therapeutic use', 'Biopsy', 'Ciprofloxacin/*adverse effects/therapeutic use', 'Drug Hypersensitivity/diagnosis/epidemiology/*etiology', 'Female', 'Humans', 'Kidney/pathology', 'Nephritis, Interstitial/*chemically induced/diagnosis/epidemiology', 'Norfloxacin/*adverse effects/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/9406312/
1545,norfloxacin,3286512,Pharmacokinetics of ciprofloxacin.,"['Bergan T', 'Dalhoff A', 'Rohwedder R']","['Anti-Infective Agents/pharmacokinetics', 'Biological Availability', 'Ciprofloxacin/*pharmacokinetics', 'Humans', 'Norfloxacin/pharmacokinetics', 'Ofloxacin', 'Oxazines/pharmacokinetics', 'Tissue Distribution']",https://pubmed.ncbi.nlm.nih.gov/3286512/
1546,quetiapine,37149344,Pharmacotherapy for Treatment-Resistant Depression: Antidepressants and Atypical Antipsychotics.,"['Vas C', 'Jain A', 'Trivedi M', 'Jha MK', 'Mathew SJ']","['Humans', '*Antipsychotic Agents/adverse effects', '*Depressive Disorder, Major/drug therapy', 'Depression/drug therapy', 'Antidepressive Agents/adverse effects', 'Quetiapine Fumarate/therapeutic use', 'Drug Therapy, Combination']",https://pubmed.ncbi.nlm.nih.gov/37149344/
1547,quetiapine,37792613,Esketamine Nasal Spray versus Quetiapine for Treatment-Resistant Depression.,"['Reif A', 'Bitter I', 'Buyze J', 'Cebulla K', 'Frey R', 'Fu DJ', 'Ito T', 'Kambarov Y', 'Llorca PM', 'Oliveira-Maia AJ', 'Messer T', 'Mulhern-Haughey S', 'Rive B', 'von Holt C', 'Young AH', 'Godinov Y']","['Humans', '*Antidepressive Agents/administration & dosage/adverse effects/therapeutic use', 'Delayed-Action Preparations', 'Depression/drug therapy', 'Drug Therapy, Combination', 'Nasal Sprays', '*Quetiapine Fumarate/administration & dosage/adverse effects/therapeutic use', 'Recurrence', '*Selective Serotonin Reuptake Inhibitors/administration & dosage/adverse effects/therapeutic use', '*Serotonin and Noradrenaline Reuptake Inhibitors/administration & dosage/adverse effects/therapeutic use', 'Single-Blind Method', 'Treatment Outcome', '*Ketamine/administration & dosage/adverse effects/therapeutic use', '*Depressive Disorder, Treatment-Resistant/drug therapy']",https://pubmed.ncbi.nlm.nih.gov/37792613/
1548,quetiapine,36427216,Weak legs.,"['Timmons P', 'Williamson A', 'Gibbs V', 'Torgersen A']","['Female', 'Humans', 'Middle Aged', '*Leg', '*Paresis', 'Muscle Weakness/etiology', 'Clopidogrel', 'Quetiapine Fumarate/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/36427216/
1549,quetiapine,39234895,[Not Available].,"['Norup S', 'Rosenquist SB', 'Knudsen TR', 'Thorgaard MV']","['Humans', '*Quetiapine Fumarate/adverse effects', '*Urinary Retention/chemically induced', 'Female', '*Antipsychotic Agents/adverse effects/administration & dosage', 'Young Adult', 'Dibenzothiazepines/adverse effects/administration & dosage']",https://pubmed.ncbi.nlm.nih.gov/39234895/
1550,quetiapine,33941603,Quetiapine for primary insomnia: Consider the risks.,"['Modesto-Lowe V', 'Harabasz AK', 'Walker SA']","['*Antipsychotic Agents/adverse effects', 'Humans', 'Quetiapine Fumarate/adverse effects', '*Sleep Initiation and Maintenance Disorders/drug therapy']",https://pubmed.ncbi.nlm.nih.gov/33941603/
1551,quetiapine,36705012,Interventions for generalized anxiety disorder.,['Byrne GJ'],"['Humans', 'Quetiapine Fumarate/therapeutic use', '*COVID-19', 'Anxiety Disorders/drug therapy', 'Antidepressive Agents/therapeutic use', '*Cognitive Behavioral Therapy']",https://pubmed.ncbi.nlm.nih.gov/36705012/
1552,quetiapine,32513237,"Drug dosing in the critically ill obese patient-a focus on sedation, analgesia, and delirium.","['Erstad BL', 'Barletta JF']","['Analgesia/methods/*standards/statistics & numerical data', 'Analgesics, Non-Narcotic/administration & dosage/therapeutic use', 'Analgesics, Opioid/administration & dosage/therapeutic use', 'Benzodiazepines/administration & dosage/therapeutic use', 'Critical Illness/therapy', 'Deep Sedation/methods/*standards/statistics & numerical data', 'Delirium/*etiology', 'Dexmedetomidine/administration & dosage/therapeutic use', '*Dose-Response Relationship, Drug', 'Etomidate/administration & dosage/therapeutic use', 'Haloperidol/administration & dosage/therapeutic use', 'Humans', 'Ketamine/administration & dosage/therapeutic use', 'Obesity/drug therapy/*physiopathology', 'Pain Management/methods', 'Quetiapine Fumarate/administration & dosage/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/32513237/
1553,quetiapine,33059460,Quetiapine withdrawal: A systematic review.,"['Monahan K', 'Cuzens-Sutton J', 'Siskind D', 'Kisely S']","['Anxiety Disorders', 'Humans', 'Psychomotor Agitation', '*Psychotic Disorders', 'Quetiapine Fumarate/adverse effects', '*Substance Withdrawal Syndrome/etiology']",https://pubmed.ncbi.nlm.nih.gov/33059460/
1554,quetiapine,36463762,Effects of quetiapine on sleep: A systematic review and meta-analysis of clinical trials.,"['Lin CY', 'Chiang CH', 'Tseng MM', 'Tam KW', 'Loh EW']","['Humans', 'Aged', 'Quetiapine Fumarate/adverse effects', '*Depressive Disorder, Major/drug therapy', '*Antipsychotic Agents/adverse effects', 'Anxiety Disorders/drug therapy', 'Sleep']",https://pubmed.ncbi.nlm.nih.gov/36463762/
1555,quetiapine,28975049,Oculogyric Crises.,"['Solberg M', 'Koht J']","['Antipsychotic Agents/*adverse effects/therapeutic use', 'Dibenzocycloheptenes', 'Dystonic Disorders/*chemically induced', 'Heterocyclic Compounds, 4 or More Rings/adverse effects/therapeutic use', 'Humans', 'Male', 'Mental Disorders/drug therapy', 'Ocular Motility Disorders/*chemically induced', 'Quetiapine Fumarate/adverse effects/therapeutic use', 'Young Adult']",https://pubmed.ncbi.nlm.nih.gov/28975049/
1556,quetiapine,32036034,Quetiapine-Induced Central Hypothyroidism.,"['Zenno A', 'Leschek E']","['Humans', '*Hypothyroidism/chemically induced', 'Quetiapine Fumarate/adverse effects']",https://pubmed.ncbi.nlm.nih.gov/32036034/
1557,quetiapine,38897219,Discontinuation Rate of Lurasidone and Quetiapine Extended Release in Bipolar Depression.,"['Kishi T', 'Sakuma K', 'Hamanaka S', 'Nishii Y', 'Iwata N']","['Humans', '*Quetiapine Fumarate/adverse effects/therapeutic use', '*Lurasidone Hydrochloride/adverse effects/therapeutic use', '*Bipolar Disorder/drug therapy', 'Male', 'Female', '*Antipsychotic Agents/adverse effects/therapeutic use/administration & dosage', '*Delayed-Action Preparations', 'Retrospective Studies', 'Middle Aged', 'Adult', 'Proportional Hazards Models', 'Cohort Studies']",https://pubmed.ncbi.nlm.nih.gov/38897219/
1558,quetiapine,29372938,Second-Generation Antipsychotic-Induced Hypoglycemia.,"['Fujita T', 'Mizoguchi Y', 'Kunitake Y', 'Tateishi H', 'Inaba T', 'Kato TA', 'Monji A']","['Antidepressive Agents/adverse effects/therapeutic use', 'Antipsychotic Agents/*adverse effects/therapeutic use', 'Bipolar Disorder/blood/complications/diagnosis/drug therapy', 'Depressive Disorder, Major/blood/complications/diagnosis/drug therapy', 'Diagnostic Errors', 'Female', 'Humans', 'Hypoglycemia/blood/diagnosis/*etiology', 'Middle Aged', 'Quetiapine Fumarate/adverse effects/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/29372938/
1559,quetiapine,33975574,Efficacy and tolerability of atypical antipsychotics for acute bipolar depression: a network meta-analysis.,"['Kadakia A', 'Dembek C', 'Heller V', 'Singh R', 'Uyei J', 'Hagi K', 'Nosaka T', 'Loebel A']","['Adult', '*Antipsychotic Agents/adverse effects', 'Bayes Theorem', '*Bipolar Disorder/drug therapy', 'Depression', 'Humans', 'Network Meta-Analysis', 'Quetiapine Fumarate/adverse effects', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/33975574/
1560,quetiapine,29788886,Novel Pharmacotherapeutic Approaches in Treatment of Alcohol Addiction.,"['Pakri Mohamed RM', 'Kumar J', 'Ahmad SU', 'Mohamed IN']","['Alcohol Deterrents/adverse effects/*therapeutic use', 'Alcoholism/*drug therapy', 'Animals', 'Aripiprazole/adverse effects/therapeutic use', 'Baclofen/adverse effects/therapeutic use', 'Cyclopentanes/adverse effects/therapeutic use', 'Gabapentin/adverse effects/therapeutic use', 'Humans', 'Naltrexone/adverse effects/analogs & derivatives/therapeutic use', 'Quetiapine Fumarate/adverse effects/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/29788886/
1561,quetiapine,26635371,Quetiapine-induced cervical dystonia.,"['Tso G', 'Kolur U']","['Antipsychotic Agents/*adverse effects', 'Female', 'Humans', 'Middle Aged', 'Psychotic Disorders/*drug therapy', 'Quetiapine Fumarate/*adverse effects', 'Torticollis/*chemically induced']",https://pubmed.ncbi.nlm.nih.gov/26635371/
1562,quetiapine,9855315,"Quetiapine, an atypical antipsychotic.","['Goren JL', 'Levin GM']","['Antipsychotic Agents/adverse effects/pharmacokinetics/*therapeutic use', 'Clinical Trials as Topic', 'Dibenzothiazepines/adverse effects/pharmacokinetics/*therapeutic use', 'Humans', 'Quetiapine Fumarate', 'Schizophrenia/drug therapy', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/9855315/
1563,quetiapine,15729090,Quetiapine-induced myoclonus.,"['Velayudhan L', 'Kirchner V']","['Antipsychotic Agents/administration & dosage/*adverse effects/therapeutic use', 'Dibenzothiazepines/administration & dosage/*adverse effects/therapeutic use', 'Dose-Response Relationship, Drug', 'Electrocardiography', 'Humans', 'Male', 'Middle Aged', 'Myoclonus/*chemically induced/physiopathology', 'Quetiapine Fumarate', 'Schizophrenia, Paranoid/complications/drug therapy']",https://pubmed.ncbi.nlm.nih.gov/15729090/
1564,quetiapine,36513918,Implications of Adverse Outcomes Associated with Antipsychotics in Older Patients with Dementia: A 2011-2022 Update.,"['Rogowska M', 'Thornton M', 'Creese B', 'Velayudhan L', 'Aarsland D', 'Ballard C', 'Tsamakis K', 'Stewart R', 'Mueller C']","['Humans', 'Aged', '*Antipsychotic Agents/adverse effects', 'Olanzapine/therapeutic use', 'Risperidone/adverse effects', '*Psychotic Disorders/drug therapy', 'Quetiapine Fumarate/therapeutic use', '*Dementia/drug therapy/psychology', 'Benzodiazepines/adverse effects']",https://pubmed.ncbi.nlm.nih.gov/36513918/
1565,quetiapine,28806160,Delirium in hospitalized patients: Risks and benefits of antipsychotics.,"['Thom RP', 'Mock CK', 'Teslyar P']","['Antipsychotic Agents/adverse effects/*therapeutic use', 'Aripiprazole/adverse effects/therapeutic use', 'Benzodiazepines/adverse effects/therapeutic use', 'Delirium/*drug therapy', 'Haloperidol/adverse effects/therapeutic use', 'Hospitalization', 'Humans', 'Olanzapine', 'Quetiapine Fumarate/adverse effects/therapeutic use', 'Risperidone/adverse effects/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/28806160/
1566,Ranitidina,6312110,Ranitidine.,['Strum WB'],"['Aged', 'Animals', 'Chemical Phenomena', 'Chemistry', 'Cimetidine/adverse effects/therapeutic use', 'Clinical Trials as Topic', 'Duodenal Ulcer/drug therapy', 'Humans', 'Male', 'Mice', 'Ranitidine/adverse effects/metabolism/*therapeutic use', 'Rats', 'Stomach Ulcer/drug therapy', 'Zollinger-Ellison Syndrome/drug therapy']",https://pubmed.ncbi.nlm.nih.gov/6312110/
1567,Ranitidina,6317325,Ranitidine hydrochloride.,"['Gaginella TS', 'Bauman JH']","['Animals', 'Carcinogens', 'Chemical Phenomena', 'Chemistry', 'Drug Interactions', 'Duodenal Ulcer/drug therapy', 'Humans', 'Kinetics', 'Mutagens', '*Ranitidine/adverse effects/metabolism/pharmacology/therapeutic use', 'Zollinger-Ellison Syndrome/drug therapy']",https://pubmed.ncbi.nlm.nih.gov/6317325/
1568,Ranitidina,1958166,Ranitidine and depression.,['Stocky A'],"['Aged', 'Depressive Disorder/*chemically induced/diagnosis/*psychology', 'Esophagitis, Peptic/*drug therapy/*psychology', 'Female', 'Humans', 'Life Change Events', 'Ranitidine/administration & dosage/*adverse effects', 'Recurrence', 'Risk Factors', 'Sick Role', 'Stomach Ulcer/*drug therapy/*psychology', 'Substance Withdrawal Syndrome/*diagnosis/*psychology']",https://pubmed.ncbi.nlm.nih.gov/1958166/
1569,Ranitidina,33155242,How often we diagnose allergy to ranitidine?,"['Bocsan IC', 'Sabin O', 'Matei D', 'Muntean A', 'Buzoianu AD']","['Drug Hypersensitivity/*diagnosis/drug therapy', 'Histamine H2 Antagonists/administration & dosage/*adverse effects', 'Humans', 'Ranitidine/administration & dosage/*adverse effects', 'Rhinitis, Allergic/*diagnosis/drug therapy', 'Skin Tests']",https://pubmed.ncbi.nlm.nih.gov/33155242/
1570,Ranitidina,2874464,Actions of cimetidine and ranitidine at some cholinergic sites: implications in toxicology and anesthesia.,"['Gwee MC', 'Cheah LS']","['*Anesthesia', 'Animals', 'Antihypertensive Agents/adverse effects', 'Bradycardia/chemically induced', 'Cholinesterase Inhibitors/pharmacology', 'Cimetidine/*adverse effects/pharmacology/therapeutic use', 'Confusion/chemically induced', 'Cytochrome P-450 Enzyme System/pharmacology', 'Diarrhea/chemically induced', 'Drug Interactions', 'Erectile Dysfunction/chemically induced', 'Ganglionic Blockers/pharmacology', 'Hemodynamics/drug effects', 'Humans', 'Male', 'Mixed Function Oxygenases/antagonists & inhibitors', 'Neuromuscular Blocking Agents/pharmacology', 'Peptic Ulcer/drug therapy', 'Ranitidine/*adverse effects/pharmacology/therapeutic use', 'Receptors, Cholinergic/*drug effects/physiology', 'Receptors, Histamine H2/drug effects', 'Zollinger-Ellison Syndrome/drug therapy']",https://pubmed.ncbi.nlm.nih.gov/2874464/
1571,Ranitidina,4076334,Ranitidine-associated hallucinations.,"['Price W', 'Coli L', 'Brandstetter RD', 'Gotz VP']","['Aged', 'Duodenal Ulcer/drug therapy', 'Female', 'Hallucinations/*chemically induced', 'Humans', 'Ranitidine/*adverse effects/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/4076334/
1572,Ranitidina,7751419,Clinical aspects of cardiovascular effects of H2-receptor antagonists.,"['Hinrichsen H', 'Halabi A', 'Kirch W']","['Animals', 'Atrioventricular Node/drug effects', 'Blood Pressure/drug effects', 'Bradycardia/chemically induced', 'Cardiovascular System/*drug effects', 'Cimetidine/adverse effects/pharmacology', 'Electrocardiography/drug effects', 'Heart Rate/drug effects', 'Hemodynamics/drug effects', 'Histamine H2 Antagonists/chemistry/*pharmacology', 'Humans', 'Ranitidine/adverse effects/pharmacology']",https://pubmed.ncbi.nlm.nih.gov/7751419/
1573,Ranitidina,9440055,Ranitidine bismuth citrate plus clarithromycin for the eradication of H. pylori.,"['Dixon JS', 'Pipkin GA', 'Mills JG', 'Wood JR']","['Anti-Bacterial Agents/adverse effects/*therapeutic use', 'Bismuth/adverse effects/*therapeutic use', 'Clarithromycin/adverse effects/*therapeutic use', 'Clinical Trials as Topic', 'Drug Synergism', 'Drug Therapy, Combination', 'Helicobacter Infections/*drug therapy', '*Helicobacter pylori', 'Histamine H2 Antagonists/adverse effects/*therapeutic use', 'Humans', 'Ranitidine/adverse effects/*analogs & derivatives/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/9440055/
1574,Ranitidina,10930892,Review article: treatment of Helicobacter pylori infection with ranitidine bismuth citrate- or proton pump inhibitor-based triple therapies.,"['Van Oijen AH', 'Verbeek AL', 'Jansen JB', 'De Boer WA']","['Amoxicillin/administration & dosage/therapeutic use', 'Anti-Bacterial Agents/administration & dosage/therapeutic use', 'Anti-Ulcer Agents/administration & dosage/*therapeutic use', 'Bismuth/administration & dosage/*therapeutic use', 'Clarithromycin/administration & dosage/therapeutic use', 'Drug Resistance, Microbial', 'Drug Therapy, Combination', 'Helicobacter Infections/*drug therapy', 'Helicobacter pylori/*drug effects', 'Humans', 'Nitroimidazoles/administration & dosage/therapeutic use', 'Penicillins/administration & dosage/therapeutic use', '*Proton Pump Inhibitors', 'Ranitidine/administration & dosage/*analogs & derivatives/therapeutic use', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/10930892/
1575,Ranitidina,2718500,Ranitidine-induced chest pain.,"['Shimp LA', 'Smith MA', 'Wahr DW']","['Chest Pain/*chemically induced', 'Duodenal Ulcer/drug therapy', 'Female', 'Humans', 'Middle Aged', 'Ranitidine/*adverse effects/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/2718500/
1576,Ranitidina,7510614,Safety profile of ranitidine. A review.,['Wormsley KG'],"['Diarrhea/chemically induced', 'Drug Interactions', 'Gastric Mucosa/drug effects', 'Headache/chemically induced', 'Humans', 'Peptic Ulcer/*drug therapy', 'Ranitidine/*adverse effects/pharmacokinetics', 'Recurrence', 'Safety']",https://pubmed.ncbi.nlm.nih.gov/7510614/
1577,Ranitidina,8854394,Pharmacokinetics of oral ranitidine in Mexicans.,"['Castaneda-Hernandez G', 'Flores-Murrieta FJ', 'Granados-Soto V', 'Herrera-Abarca A', 'Perez-Urizar J', 'Herrera JE', 'Hong E']","['Administration, Oral', 'Adult', 'Chromatography, High Pressure Liquid', 'Ethnicity', 'Half-Life', 'Humans', 'Male', 'Mexico', 'Ranitidine/administration & dosage/blood/*pharmacokinetics', 'Tablets']",https://pubmed.ncbi.nlm.nih.gov/8854394/
1578,Ranitidina,26992900,Oral intake of ranitidine increases urinary excretion of N-nitrosodimethylamine.,"['Zeng T', 'Mitch WA']","['Administration, Oral', 'Adult', 'Carcinogens/pharmacokinetics', 'Dimethylnitrosamine/*urine', 'Female', 'Humans', 'Hydrogen-Ion Concentration', 'Male', 'Middle Aged', 'Nitrosamines/pharmacokinetics/urine', 'Ranitidine/*administration & dosage/*pharmacokinetics', 'Young Adult']",https://pubmed.ncbi.nlm.nih.gov/26992900/
1579,Ranitidina,12604553,ABT-773: pharmacokinetics and interactions with ranitidine and sucralfate.,"['Pletz MW', 'Preechachatchaval V', 'Bulitta J', 'Allewelt M', 'Burkhardt O', 'Lode H']","['Adult', 'Anti-Ulcer Agents/adverse effects/*pharmacology', 'Area Under Curve', 'Biological Assay', 'Chromatography, Liquid', 'Cross-Over Studies', 'Drug Interactions', 'Erythromycin/adverse effects/*analogs & derivatives/*pharmacokinetics/*pharmacology', 'Female', 'Humans', '*Ketolides', 'Male', 'Mass Spectrometry', 'Microbial Sensitivity Tests', 'Ranitidine/adverse effects/*pharmacokinetics/*pharmacology', 'Sucralfate/adverse effects/*pharmacology']",https://pubmed.ncbi.nlm.nih.gov/12604553/
1580,Ranitidina,3717435,Depression associated with ranitidine.,"['Billings RF', 'Stein MB']","['Adult', 'Aged', 'Depressive Disorder/*chemically induced', 'Female', 'Humans', 'Male', 'Peptic Ulcer/drug therapy/prevention & control', 'Ranitidine/*adverse effects/therapeutic use', 'Substance-Related Disorders/etiology']",https://pubmed.ncbi.nlm.nih.gov/3717435/
1581,Ranitidina,33762718,The added value of H(2) antagonists in premedication regimens during paclitaxel treatment.,"['Cox JM', 'van Doorn L', 'Malmberg R', 'Oomen-de Hoop E', 'Bosch TM', 'van den Bemt PMLA', 'Boere IA', 'Jager A', 'Mathijssen RHJ', 'van Leeuwen RWF']","['Adult', 'Aged', 'Aged, 80 and over', 'Chemoprevention/adverse effects/methods', 'Clemastine/administration & dosage', 'Dexamethasone/administration & dosage', 'Drug Hypersensitivity/epidemiology/pathology/*prevention & control', 'Drug Therapy, Combination', 'Equivalence Trials as Topic', 'Female', 'Histamine H2 Antagonists/administration & dosage/therapeutic use', 'Humans', 'Infusions, Intravenous', 'Male', 'Medical Futility', 'Middle Aged', 'Neoplasms/*drug therapy/epidemiology/pathology', 'Netherlands/epidemiology', 'Paclitaxel/administration & dosage/*adverse effects', 'Premedication/adverse effects/*methods', 'Ranitidine/administration & dosage/*therapeutic use', 'Severity of Illness Index', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/33762718/
1582,Ranitidina,1483989,Ranitidine--rifampicin interaction.,"['Purohit SD', 'Johri SC', 'Gupta PR', 'Mehta YR', 'Bhatnagar M']","['Adult', 'Alanine Transaminase/blood', 'Bilirubin/blood', 'Drug Interactions', 'Female', 'Gastric Acidity Determination', 'Gastrointestinal Motility/drug effects', 'Humans', 'Male', 'Middle Aged', 'Ranitidine/administration & dosage/*therapeutic use', 'Rifampin/pharmacokinetics/*therapeutic use', 'Tuberculosis, Pulmonary/*drug therapy/metabolism/physiopathology']",https://pubmed.ncbi.nlm.nih.gov/1483989/
1583,Ranitidina,19694603,Hypersensitivity reaction to ranitidine: description of a case and review of the literature.,"['Foti C', 'Cassano N', 'Panebianco R', 'Calogiuri GF', 'Vena GA']","['Anaphylaxis/*chemically induced', 'Anesthesia, Intravenous', '*Drug Hypersensitivity', 'Female', 'Histamine H2 Antagonists/administration & dosage/*adverse effects', 'Humans', 'Middle Aged', 'Peptic Ulcer/drug therapy', 'Ranitidine/administration & dosage/*adverse effects', 'Receptors, Histamine H2']",https://pubmed.ncbi.nlm.nih.gov/19694603/
1584,Ranitidina,1687002,Histamine and histamine type-2 receptor antagonists in psoriasis. Mechanisms and speculations.,['Nielsen HJ'],"['Cyclosporine/adverse effects/pharmacology/therapeutic use', 'Histamine/physiology', 'Histamine Antagonists/*pharmacology', 'Histamine H2 Antagonists/*pharmacology', 'Humans', 'Methotrexate/adverse effects/pharmacology/therapeutic use', 'Psoriasis/*drug therapy/physiopathology', 'Ranitidine/pharmacology/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/1687002/
1585,Ranitidina,33855953,The Effects of Ranitidine Treatment on the Risk of Necrotizing Enterocolitis in Preterm Infants: A Case-Control Study.,"['Zvizdic Z', 'Milisic E', 'Jonuzi A', 'Terzic S', 'Zvizdic D', 'Vranic S']","['Anti-Ulcer Agents/*administration & dosage/*adverse effects', 'Case-Control Studies', 'Critical Illness', 'Cross Infection/complications', 'Enterocolitis, Necrotizing/*chemically induced', 'Female', 'Humans', 'Infant, Newborn', 'Infant, Newborn, Diseases', 'Male', 'Peptic Ulcer/*prevention & control', 'Ranitidine/*administration & dosage/*adverse effects']",https://pubmed.ncbi.nlm.nih.gov/33855953/
1586,Fulvestrant,37256976,Capivasertib in Hormone Receptor-Positive Advanced Breast Cancer.,"['Turner NC', 'Oliveira M', 'Howell SJ', 'Dalenc F', 'Cortes J', 'Gomez Moreno HL', 'Hu X', 'Jhaveri K', 'Krivorotko P', 'Loibl S', 'Morales Murillo S', 'Okera M', 'Park YH', 'Sohn J', 'Toi M', 'Tokunaga E', 'Yousef S', 'Zhukova L', 'de Bruin EC', 'Grinsted L', 'Schiavon G', 'Foxley A', 'Rugo HS']","['Female', 'Humans', 'Male', 'Antineoplastic Combined Chemotherapy Protocols/adverse effects/therapeutic use', '*Aromatase Inhibitors/adverse effects/therapeutic use', '*Breast Neoplasms/drug therapy/pathology', 'Double-Blind Method', 'Fulvestrant/adverse effects/therapeutic use', 'Neoplasm Recurrence, Local/drug therapy', 'Proto-Oncogene Proteins c-akt', 'Receptor, ErbB-2']",https://pubmed.ncbi.nlm.nih.gov/37256976/
1587,Fulvestrant,31091374,"Alpelisib for PIK3CA-Mutated, Hormone Receptor-Positive Advanced Breast Cancer.","['Andre F', 'Ciruelos E', 'Rubovszky G', 'Campone M', 'Loibl S', 'Rugo HS', 'Iwata H', 'Conte P', 'Mayer IA', 'Kaufman B', 'Yamashita T', 'Lu YS', 'Inoue K', 'Takahashi M', 'Papai Z', 'Longin AS', 'Mills D', 'Wilke C', 'Hirawat S', 'Juric D']","['Adult', 'Aged', 'Aged, 80 and over', 'Antineoplastic Agents, Hormonal/therapeutic use', 'Antineoplastic Combined Chemotherapy Protocols/adverse effects/*therapeutic use', 'Breast Neoplasms/*drug therapy/genetics', 'Class I Phosphatidylinositol 3-Kinases/*genetics', 'Diarrhea/chemically induced', 'Female', 'Fulvestrant/adverse effects/*therapeutic use', 'Humans', 'Middle Aged', 'Mutation', 'Progression-Free Survival', 'Receptor, ErbB-2', 'Receptors, Estrogen', 'Receptors, Progesterone', 'Thiazoles/adverse effects/*therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/31091374/
1588,Fulvestrant,31318440,ESR1 mutations in breast cancer.,"['Dustin D', 'Gu G', 'Fuqua SAW']","['Antineoplastic Agents, Hormonal/therapeutic use', 'Breast Neoplasms/drug therapy/*genetics/pathology', 'Drug Resistance, Neoplasm/drug effects/genetics', 'Estrogen Receptor alpha/*genetics', 'Female', 'Fulvestrant/therapeutic use', 'Gene Expression Profiling/*methods', 'Humans', 'Liquid Biopsy', '*Mutation', 'Protein Kinase Inhibitors/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/31318440/
1589,Fulvestrant,32669709,Fasting-mimicking diet and hormone therapy induce breast cancer regression.,"['Caffa I', 'Spagnolo V', 'Vernieri C', 'Valdemarin F', 'Becherini P', 'Wei M', 'Brandhorst S', 'Zucal C', 'Driehuis E', 'Ferrando L', 'Piacente F', 'Tagliafico A', 'Cilli M', 'Mastracci L', 'Vellone VG', 'Piazza S', 'Cremonini AL', 'Gradaschi R', 'Mantero C', 'Passalacqua M', 'Ballestrero A', 'Zoppoli G', 'Cea M', 'Arrighi A', 'Odetti P', 'Monacelli F', 'Salvadori G', 'Cortellino S', 'Clevers H', 'De Braud F', 'Sukkar SG', 'Provenzani A', 'Longo VD', 'Nencioni A']","['Animals', 'Biological Factors/blood', 'Breast Neoplasms/*diet therapy/*drug therapy/pathology', 'Diet Therapy/*methods', 'Diet, Healthy/methods', 'Disease Models, Animal', 'Disease Progression', 'Drug Resistance, Neoplasm/drug effects', 'Early Growth Response Protein 1/metabolism', 'Fasting/*physiology', 'Female', 'Fulvestrant/administration & dosage/*therapeutic use', 'Humans', 'Insulin/blood', 'Insulin-Like Growth Factor I/metabolism', 'Leptin/blood', 'MCF-7 Cells', 'Mice, Inbred NOD', 'Mice, SCID', 'PTEN Phosphohydrolase/metabolism', 'Piperazines/administration & dosage/therapeutic use', 'Pyridines/administration & dosage/therapeutic use', 'Receptors, Estrogen', 'Receptors, Progesterone', 'Tamoxifen/adverse effects/therapeutic use', 'Xenograft Model Antitumor Assays']",https://pubmed.ncbi.nlm.nih.gov/32669709/
1590,Fulvestrant,29860922,"Phase III Randomized Study of Ribociclib and Fulvestrant in Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Advanced Breast Cancer: MONALEESA-3.","['Slamon DJ', 'Neven P', 'Chia S', 'Fasching PA', 'De Laurentiis M', 'Im SA', 'Petrakova K', 'Bianchi GV', 'Esteva FJ', 'Martin M', 'Nusch A', 'Sonke GS', 'De la Cruz-Merino L', 'Beck JT', 'Pivot X', 'Vidam G', 'Wang Y', 'Rodriguez Lorenc K', 'Miller M', 'Taran T', 'Jerusalem G']","['Adult', 'Aged', 'Aged, 80 and over', 'Aminopyridines/*administration & dosage/adverse effects', 'Antineoplastic Combined Chemotherapy Protocols/*therapeutic use', 'Breast Neoplasms/*drug therapy/mortality', 'Double-Blind Method', 'Female', 'Fulvestrant/*administration & dosage/adverse effects', 'Humans', 'Kaplan-Meier Estimate', 'Middle Aged', 'Progression-Free Survival', 'Purines/*administration & dosage/adverse effects', 'Receptor, ErbB-2/biosynthesis', 'Receptors, Estrogen/biosynthesis', 'Receptors, Progesterone/biosynthesis']",https://pubmed.ncbi.nlm.nih.gov/29860922/
