,drug_name,pubmed_id,title,authors,mesh_terms,paper_url
1077,Efavirenz,21633320,Absence seizures associated with efavirenz initiation.,"['Strehlau R', 'Martens L', 'Coovadia A', 'Dandara C', 'Norman J', 'Maisel J', 'Kuhn L', 'Abrams EJ']","['Alkynes', 'Anti-HIV Agents/*adverse effects/blood', 'Aryl Hydrocarbon Hydroxylases/deficiency/*genetics', 'Benzoxazines/*adverse effects/blood', 'Child, Preschool', 'Cyclopropanes', 'Cytochrome P-450 CYP2B6', 'Epilepsy, Absence/blood/chemically induced/*genetics/physiopathology/virology', 'Female', 'Genetic Predisposition to Disease', 'Genotype', 'HIV/drug effects/*physiology', 'HIV Infections/blood/drug therapy/*genetics/physiopathology/virology', 'Homozygote', 'Humans', 'Oxidoreductases, N-Demethylating/deficiency/*genetics', 'Polymorphism, Genetic', 'South Africa', 'Viral Load/drug effects']",https://pubmed.ncbi.nlm.nih.gov/21633320/
1078,Efavirenz,33722117,A Concise Analytical Profile of Efavirenz: Analytical Methodologies.,"['Ambhore JP', 'Chaudhari SR', 'Cheke RS', 'Kharkar PS']","['Alkynes', 'Benzoxazines', 'Cyclopropanes', '*HIV Infections/chemically induced/drug therapy', 'Humans', 'Pharmaceutical Preparations', 'RNA', 'RNA-Directed DNA Polymerase/therapeutic use', '*Reverse Transcriptase Inhibitors/adverse effects']",https://pubmed.ncbi.nlm.nih.gov/33722117/
1079,Efavirenz,11365572,Efavirenz and Fortovase.,['Baker R'],"['Alkynes', 'Benzoxazines', 'Cyclopropanes', '*Drug Interactions', 'Drug Therapy, Combination', 'Gels', 'HIV Infections/*drug therapy', 'HIV Protease Inhibitors/administration & dosage/adverse effects/*pharmacology', 'Humans', 'Oxazines/administration & dosage/adverse effects/*pharmacology', 'Reverse Transcriptase Inhibitors/administration & dosage/adverse effects/*pharmacology', 'Saquinavir/administration & dosage/adverse effects/*pharmacology']",https://pubmed.ncbi.nlm.nih.gov/11365572/
1080,Efavirenz,27599655,Rethinking the risk-benefit ratio of efavirenz in HIV-infected children.,"['Van de Wijer L', 'Schellekens AFA', 'Burger DM', 'Homberg JR', 'de Mast Q', 'van der Ven AJAM']","['Africa', 'Alkynes', 'Benzoxazines/metabolism/*therapeutic use/toxicity', 'Central Nervous System Diseases/chemically induced', 'Child', 'Cognition/drug effects', 'Cyclopropanes', 'HIV Infections/blood/*drug therapy', 'HIV-1/*drug effects', 'Humans', 'Odds Ratio', 'Reverse Transcriptase Inhibitors/*therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/27599655/
1081,Erlotinib,38244939,"Design, synthesis and bioactivity evaluation of the combination of evodiamine and erlotinib linked by indolequinone.","['Wei B', 'Ma J', 'Guo H', 'Wang Y', 'Guo D', 'Tang Y']","['Erlotinib Hydrochloride/pharmacology', '*Antineoplastic Agents/chemistry', 'Quinazolines/pharmacology', 'Apoptosis', '*Indolequinones/chemistry', 'Drug Screening Assays, Antitumor', 'Cell Line, Tumor', 'Cell Proliferation', 'Structure-Activity Relationship']",https://pubmed.ncbi.nlm.nih.gov/38244939/
1082,Erlotinib,38604999,PDZK1 suppresses TNBC development and sensitizes TNBC cells to erlotinib via the EGFR pathway.,"['Ma Y', 'Fang Z', 'Zhang H', 'Qi Y', 'Mao Y', 'Zheng J']","['Humans', '*Antineoplastic Agents/pharmacology', 'Cell Line, Tumor', '*ErbB Receptors/metabolism', 'Erlotinib Hydrochloride/pharmacology/therapeutic use', '*Membrane Proteins/therapeutic use', 'Protein Kinase Inhibitors/pharmacology/therapeutic use', '*Triple Negative Breast Neoplasms/drug therapy/genetics/metabolism']",https://pubmed.ncbi.nlm.nih.gov/38604999/
1083,Erlotinib,37421702,Electrochemical and theoretical study on interaction between erlotinib and DNA.,"['Jovanovic M', 'Nikolic K', 'Carapic M', 'Aleksic MM']","['Erlotinib Hydrochloride', 'Hydrogen-Ion Concentration', 'Molecular Docking Simulation', '*Carbon/chemistry', '*DNA/chemistry', 'Electrodes', 'Oxidation-Reduction', 'Electrochemical Techniques']",https://pubmed.ncbi.nlm.nih.gov/37421702/
1084,Erlotinib,37463100,Homoharringtonine sensitizes pancreatic cancer to erlotinib by direct targeting and miRNA-130b-3p-mediated EphB4-JAK2-STAT3 axis.,"['Sarwar A', 'Zhu Z', 'Zhu M', 'Tang X', 'Su Q', 'Yang T', 'Tang W', 'Zhang Y']","['Humans', 'Homoharringtonine/pharmacology', '*MicroRNAs/metabolism', 'Erlotinib Hydrochloride/pharmacology', 'Cell Line, Tumor', '*Pancreatic Neoplasms/drug therapy/genetics', 'Cell Proliferation', 'Janus Kinase 2/metabolism/pharmacology', 'STAT3 Transcription Factor/metabolism']",https://pubmed.ncbi.nlm.nih.gov/37463100/
1085,Erlotinib,28225456,Efficacy of bevacizumab and erlotinib combination for leptomeningeal carcinomatosis after failure of erlotinib.,"['Ariyasu R', 'Horiike A', 'Koyama J', 'Saiki M', 'Sonoda T', 'Kawashima Y', 'Takano N', 'Oguri T', 'Nishikawa S', 'Kitazono S', 'Yanagitani N', 'Ohyanagi F', 'Nishio M']","['Adenocarcinoma/*drug therapy/pathology', 'Adenocarcinoma of Lung', 'Antineoplastic Combined Chemotherapy Protocols/*therapeutic use', 'Bevacizumab/administration & dosage', 'Brain Neoplasms/drug therapy/secondary', 'Erlotinib Hydrochloride/administration & dosage', 'Humans', 'Lung Neoplasms/*drug therapy/pathology', 'Male', 'Meningeal Carcinomatosis/*drug therapy/pathology', 'Middle Aged', 'Treatment Failure']",https://pubmed.ncbi.nlm.nih.gov/28225456/
1086,Erlotinib,35514158,Antioxidant activity of erlotinib and gefitinib: theoretical and experimental insights.,"['K P SH', 'Babu TD', 'C M P', 'Joshy G', 'Mathew D', 'Thayyil MS']","['*Antioxidants/chemistry/pharmacology', 'Erlotinib Hydrochloride/pharmacology', 'Gefitinib', 'Molecular Docking Simulation', '*Protons', 'Thermodynamics']",https://pubmed.ncbi.nlm.nih.gov/35514158/
1087,Erlotinib,28152323,Chemotherapy and intercalated gefitinib or erlotinib in the treatment of advanced non-small-cell lung cancer.,"['Rossi A', 'La Salvia A', 'Di Maio M']","['Antineoplastic Agents/*therapeutic use', 'Carcinoma, Non-Small-Cell Lung/*drug therapy', 'Erlotinib Hydrochloride/*therapeutic use', 'Gefitinib', 'Humans', 'Lung Neoplasms/*drug therapy', 'Prospective Studies', 'Quinazolines/*therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/28152323/
1088,Erlotinib,34296544,Gemcitabine and Erlotinib with or without Oxaliplatin in Previously Untreated Advanced Pancreatic Cancer: A Randomized Phase II Trial.,"['Lim SH', 'Yun J', 'Lee MY', 'Kim HJ', 'Kim KH', 'Kim SH', 'Lee SC', 'Bae SB', 'Kim CK', 'Lee N', 'Lee KT', 'Park SK', 'Lee YN', 'Moon JH']","['*Adenocarcinoma/drug therapy', 'Antineoplastic Combined Chemotherapy Protocols/adverse effects', 'Deoxycytidine/analogs & derivatives', 'Erlotinib Hydrochloride/adverse effects', 'Humans', 'Oxaliplatin/therapeutic use', '*Pancreatic Neoplasms/drug therapy', 'Treatment Outcome', 'Gemcitabine']",https://pubmed.ncbi.nlm.nih.gov/34296544/
1089,Erlotinib,28295308,"Comparison of gefitinib, erlotinib and afatinib in non-small cell lung cancer: A meta-analysis.","['Yang Z', 'Hackshaw A', 'Feng Q', 'Fu X', 'Zhang Y', 'Mao C', 'Tang J']","['Afatinib', 'Carcinoma, Non-Small-Cell Lung/*drug therapy/genetics', 'Diarrhea/chemically induced', 'Disease-Free Survival', 'ErbB Receptors/genetics', 'Erlotinib Hydrochloride/adverse effects/*therapeutic use', 'Exanthema/chemically induced', 'Gefitinib', 'Humans', 'Lung Neoplasms/*drug therapy/genetics', 'Mutation', 'Outcome Assessment, Health Care/methods/statistics & numerical data', 'Proportional Hazards Models', 'Protein Kinase Inhibitors/adverse effects/therapeutic use', 'Quinazolines/adverse effects/*therapeutic use', 'Randomized Controlled Trials as Topic']",https://pubmed.ncbi.nlm.nih.gov/28295308/
1090,Erlotinib,38642796,EGFR Inhibition by Erlotinib Rescues Desmosome Ultrastructure and Keratin Anchorage and Protects against Pemphigus Vulgaris IgG-Induced Acantholysis in Human Epidermis.,"['Egu DT', 'Schmitt T', 'Ernst N', 'Ludwig RJ', 'Fuchs M', 'Hiermaier M', 'Moztarzadeh S', 'Moron CS', 'Schmidt E', 'Beyersdorfer V', 'Spindler V', 'Steinert LS', 'Vielmuth F', 'Sigmund AM', 'Waschke J']","['Humans', '*Pemphigus/drug therapy/pathology/metabolism', '*Erlotinib Hydrochloride/pharmacology/administration & dosage', '*ErbB Receptors/antagonists & inhibitors/metabolism', '*Desmosomes/drug effects/ultrastructure/metabolism', '*Epidermis/drug effects/pathology/metabolism/ultrastructure', '*Acantholysis/drug therapy/pathology/metabolism', '*Immunoglobulin G', '*Keratins/metabolism', 'Phosphorylation', 'Desmoglein 3/metabolism/immunology', 'Protein Kinase Inhibitors/pharmacology/therapeutic use', 'Signal Transduction/drug effects']",https://pubmed.ncbi.nlm.nih.gov/38642796/
1091,Erlotinib,34388377,"Bevacizumab plus erlotinib in Chinese patients with untreated, EGFR-mutated, advanced NSCLC (ARTEMIS-CTONG1509): A multicenter phase 3 study.","['Zhou Q', 'Xu CR', 'Cheng Y', 'Liu YP', 'Chen GY', 'Cui JW', 'Yang N', 'Song Y', 'Li XL', 'Lu S', 'Zhou JY', 'Ma ZY', 'Yu SY', 'Huang C', 'Shu YQ', 'Wang Z', 'Yang JJ', 'Tu HY', 'Zhong WZ', 'Wu YL']","['Adult', 'Aged', 'Antineoplastic Combined Chemotherapy Protocols/administration & dosage/adverse effects', 'Bevacizumab/*administration & dosage/adverse effects', 'Brain Neoplasms/*drug therapy/genetics/*secondary', 'Carcinoma, Non-Small-Cell Lung/*drug therapy/genetics', 'ErbB Receptors/genetics', 'Erlotinib Hydrochloride/*administration & dosage/adverse effects', 'Female', 'Humans', 'Lung Neoplasms/*drug therapy/genetics', 'Male', 'Middle Aged', 'Mutation', 'Random Allocation', 'Survival Analysis', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/34388377/
1092,Erlotinib,36070882,Arsenic trioxide and Erlotinib loaded in RGD-modified nanoliposomes for targeted combination delivery to PC3 and PANC-1 cell lines.,"['Khosravani F', 'Mir H', 'Mirzaei A', 'Kobarfard F', 'Bardania H', 'Hosseini E']","['Humans', 'Arsenic Trioxide/pharmacology', 'Erlotinib Hydrochloride/pharmacology', 'PC-3 Cells', 'Oxides/pharmacology', '*Arsenicals/pharmacology/chemistry/therapeutic use', 'Cell Line, Tumor', 'Apoptosis', 'Oligopeptides/pharmacology/chemistry', '*Antineoplastic Agents/pharmacology/chemistry']",https://pubmed.ncbi.nlm.nih.gov/36070882/
1093,Erlotinib,37432652,Solid amorphous formulations for enhancing solubility and inhibiting Erlotinib crystallization during gastric-to-intestinal transfer.,"['Mugnier L', 'Espitalier F', 'Menegotto J', 'Bell S', 'Re MI']","['Solubility', 'Crystallization', 'Drug Compounding/methods', '*Chemistry, Pharmaceutical/methods', 'Erlotinib Hydrochloride', '*Polymers/chemistry', 'Water']",https://pubmed.ncbi.nlm.nih.gov/37432652/
1094,Erlotinib,35985780,Erlotinib plus bevacizumab versus erlotinib alone in patients with EGFR-positive advanced non-small-cell lung cancer: a systematic review and meta-analysis of randomised controlled trials.,"['Deng W', 'Wang K', 'Jiang Y', 'Li D', 'Bao C', 'Luo J', 'Liu L', 'Huang B', 'Kong J']","['*Antineoplastic Combined Chemotherapy Protocols/therapeutic use', 'Bevacizumab/adverse effects', '*Carcinoma, Non-Small-Cell Lung/drug therapy', '*ErbB Receptors/genetics', 'Erlotinib Hydrochloride/adverse effects/therapeutic use', 'Humans', 'Lung Neoplasms/drug therapy', 'Protein Kinase Inhibitors', 'Randomized Controlled Trials as Topic']",https://pubmed.ncbi.nlm.nih.gov/35985780/
1095,Erlotinib,30069756,Erlotinib.,"['Steins M', 'Thomas M', 'Geissler M']","['Adenocarcinoma/drug therapy', 'Antineoplastic Agents/*pharmacology', 'Carcinoma/*drug therapy', 'Carcinoma, Hepatocellular/drug therapy', 'Carcinoma, Non-Small-Cell Lung/drug therapy', 'ErbB Receptors/*antagonists & inhibitors', 'Erlotinib Hydrochloride/*pharmacology', 'Humans', 'Liver Neoplasms/drug therapy', 'Lung Neoplasms/drug therapy', 'Pancreatic Neoplasms/drug therapy', 'Protein Kinase Inhibitors/pharmacology']",https://pubmed.ncbi.nlm.nih.gov/30069756/
1096,Citalopram,34048796,Early Developmental Exposure to Fluoxetine and Citalopram Results in Different Neurodevelopmental Outcomes.,"['Liu K', 'Garcia A', 'Park JJ', 'Toliver AA', 'Ramos L', 'Aizenman CD']","['Anxiety', '*Citalopram/toxicity', 'Female', '*Fluoxetine/toxicity', 'Humans', 'Patch-Clamp Techniques', 'Pregnancy', 'Selective Serotonin Reuptake Inhibitors/toxicity']",https://pubmed.ncbi.nlm.nih.gov/34048796/
1097,Citalopram,9988363,Co-administration of citalopram and clozapine: effect on plasma clozapine levels.,"['Taylor D', 'Ellison Z', 'Ementon Shaw L', 'Wickham H', 'Murray R']","['Adolescent', 'Adult', 'Antidepressive Agents, Second-Generation/administration & dosage/*pharmacology', 'Antipsychotic Agents/administration & dosage/*pharmacokinetics', 'Citalopram/administration & dosage/*pharmacology', 'Clozapine/administration & dosage/*pharmacokinetics', 'Depressive Disorder/*drug therapy', 'Drug Interactions', 'Drug Therapy, Combination', 'Humans', 'Middle Aged', 'Pilot Projects', 'Schizophrenia/*drug therapy']",https://pubmed.ncbi.nlm.nih.gov/9988363/
1098,Citalopram,26928394,Pharmaceutical-Oriented Selective Synthesis of Mononitriles and Dinitriles Directly from Methyl(hetero)arenes: Access to Chiral Nitriles and Citalopram.,"['Liu J', 'Zheng HX', 'Yao CZ', 'Sun BF', 'Kang YB']","['Antidepressive Agents, Second-Generation/chemical synthesis', 'Chemistry, Pharmaceutical', 'Citalopram/*chemical synthesis', 'Nitriles/*chemical synthesis', 'Stereoisomerism', 'Xylenes/*chemistry']",https://pubmed.ncbi.nlm.nih.gov/26928394/
1099,Citalopram,27736049,High-Dose Citalopram and Escitalopram and the Risk of Out-of-Hospital Death.,"['Ray WA', 'Chung CP', 'Murray KT', 'Hall K', 'Stein CM']","['Adult', 'Aged', '*Ambulatory Care', 'Citalopram/*adverse effects/therapeutic use', 'Cohort Studies', 'Dose-Response Relationship, Drug', 'Drug Therapy, Combination', 'Female', 'Humans', 'Long QT Syndrome/*chemically induced/*mortality', 'Male', 'Mental Disorders/*drug therapy/*mortality', 'Middle Aged', 'Out-of-Hospital Cardiac Arrest/*mortality', 'Retrospective Studies', 'Selective Serotonin Reuptake Inhibitors/adverse effects/therapeutic use', 'Tennessee']",https://pubmed.ncbi.nlm.nih.gov/27736049/
1100,Citalopram,31288974,When and How to Treat Agitation in Alzheimer's Disease Dementia With Citalopram and Escitalopram.,['Aga VM'],"['Aged', 'Alzheimer Disease/*psychology', 'Citalopram/*therapeutic use', 'Female', 'Humans', 'Mental Status and Dementia Tests', 'Psychomotor Agitation/*drug therapy', 'Selective Serotonin Reuptake Inhibitors/*therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/31288974/
1101,Citalopram,1831396,No crossover reactions to citalopram or paroxetine among patients hypersensitive to zimeldine.,"['Bengtsson BO', 'Lundmark J', 'Walinder J']","['Aged', 'Aged, 80 and over', '*Antidepressive Agents', 'Citalopram/*adverse effects/therapeutic use', 'Combined Modality Therapy', 'Depressive Disorder/*drug therapy/psychology', 'Drug Hypersensitivity/diagnosis/*etiology', 'Female', 'Follow-Up Studies', 'Humans', 'Liver Function Tests', 'Male', 'Paroxetine', 'Piperidines/*adverse effects/therapeutic use', '*Serotonin Antagonists', 'Zimeldine/*adverse effects/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/1831396/
1102,Citalopram,31273200,Metabolomic signature of exposure and response to citalopram/escitalopram in depressed outpatients.,"['Bhattacharyya S', 'Ahmed AT', 'Arnold M', 'Liu D', 'Luo C', 'Zhu H', 'Mahmoudiandehkordi S', 'Neavin D', 'Louie G', 'Dunlop BW', 'Frye MA', 'Wang L', 'Weinshilboum RM', 'Krishnan RR', 'Rush AJ', 'Kaddurah-Daouk R']","['Adult', 'Citalopram/*pharmacology', 'Depressive Disorder, Major/*drug therapy/metabolism/physiopathology', 'Female', 'Follow-Up Studies', 'Gastrointestinal Microbiome/drug effects', 'Humans', 'Male', 'Metabolome/*drug effects', 'Metabolomics', 'Middle Aged', 'Selective Serotonin Reuptake Inhibitors/*pharmacology', 'Severity of Illness Index', 'Signal Transduction/*drug effects']",https://pubmed.ncbi.nlm.nih.gov/31273200/
1103,Citalopram,38776603,Design and synthesis of S-citalopram-imprinted polymeric sorbent: Characterization and application in enantioselective separation.,"['Alharbi HY', 'Alnoman RB', 'Aljohani MS', 'Monier M', 'Tawfik EH']","['*Citalopram/chemistry/isolation & purification/chemical synthesis', 'Stereoisomerism', '*Molecular Imprinting', 'Adsorption', 'Polymers/chemistry/chemical synthesis', 'Chromatography, High Pressure Liquid/methods']",https://pubmed.ncbi.nlm.nih.gov/38776603/
1104,Citalopram,34280395,Contributions of S- and R-citalopram to the citalopram-induced modulation of the function of Nav1.5 voltage-gated sodium channels.,"['Nakatani Y', 'Amano T']","['*Citalopram/pharmacology', 'Humans', '*NAV1.5 Voltage-Gated Sodium Channel/metabolism', 'HEK293 Cells', 'Selective Serotonin Reuptake Inhibitors/pharmacology', 'Stereoisomerism']",https://pubmed.ncbi.nlm.nih.gov/34280395/
1105,Citalopram,24528284,Citalopram and escitalopram plasma drug and metabolite concentrations: genome-wide associations.,"['Ji Y', 'Schaid DJ', 'Desta Z', 'Kubo M', 'Batzler AJ', 'Snyder K', 'Mushiroda T', 'Kamatani N', 'Ogburn E', 'Hall-Flavin D', 'Flockhart D', 'Nakamura Y', 'Mrazek DA', 'Weinshilboum RM']","['Adult', 'Aged', 'Aged, 80 and over', 'Biotransformation', 'Citalopram/*blood/metabolism/therapeutic use', 'Cytochrome P-450 CYP2C19/*genetics', 'Cytochrome P-450 CYP2D6/*genetics', 'Depressive Disorder, Major/drug therapy/*metabolism', 'Female', 'Genome-Wide Association Study', 'Humans', 'Male', 'Middle Aged', 'Molecular Sequence Data', 'Polymorphism, Single Nucleotide', 'Selective Serotonin Reuptake Inhibitors/*blood/metabolism/therapeutic use', 'Young Adult']",https://pubmed.ncbi.nlm.nih.gov/24528284/
1106,Citalopram,37952772,The efficacy of citalopram or escitalopram in patients with asthma and major depressive disorder.,"['Agarwal CD', 'Palka JM', 'Gajewski AJ', 'Khan DA', 'Brown ES']","['Humans', 'Adrenal Cortex Hormones/therapeutic use', 'Antidepressive Agents/therapeutic use', '*Asthma/drug therapy', '*Citalopram/therapeutic use', '*Depressive Disorder, Major/drug therapy', '*Escitalopram/therapeutic use', 'Treatment Outcome', 'Randomized Controlled Trials as Topic']",https://pubmed.ncbi.nlm.nih.gov/37952772/
1107,Citalopram,37147306,Effects of prenatal exposure to (es)citalopram and maternal depression during pregnancy on DNA methylation and child neurodevelopment.,"['Olstad EW', 'Nordeng HME', 'Sandve GK', 'Lyle R', 'Gervin K']","['Pregnancy', 'Infant, Newborn', 'Female', 'Humans', 'Child', '*DNA Methylation', 'Citalopram/adverse effects', '*Prenatal Exposure Delayed Effects/genetics', 'Cohort Studies', 'Depression']",https://pubmed.ncbi.nlm.nih.gov/37147306/
1108,Citalopram,38286546,Supramolecular assemblies of citalopram and escitalopram in beta-cyclodextrin dimeric cavity: Crystallographic and theoretical insights.,['Aree T'],"['Escitalopram', 'Citalopram', '*beta-Cyclodextrins/chemistry', 'Crystallography, X-Ray', '*Cyclodextrins/chemistry']",https://pubmed.ncbi.nlm.nih.gov/38286546/
1109,Citalopram,28467792,Assessment of citalopram and escitalopram on neuroblastoma cell lines. Cell toxicity and gene modulation.,"['Sakka L', 'Deletage N', 'Chalus M', 'Aissouni Y', 'Sylvain-Vidal V', 'Gobron S', 'Coll G']","['Citalopram/*pharmacology', 'Gene Regulatory Networks/*drug effects', 'Humans', 'Neural Stem Cells/*drug effects', 'Neuroblastoma/*drug therapy/genetics/pathology', 'Selective Serotonin Reuptake Inhibitors/*pharmacology']",https://pubmed.ncbi.nlm.nih.gov/28467792/
1110,Citalopram,8634772,Simplified high-performance liquid chromatographic method for the determination of citalopram and desmethylcitalopram in serum without interference from commonly used psychotropic drugs and their metabolites.,"['Olesen OV', 'Linnet K']","['Artifacts', 'Chromatography, High Pressure Liquid/*methods', 'Citalopram/*analogs & derivatives/*blood', 'Humans', 'Psychotropic Drugs/blood', 'Reference Standards', 'Reproducibility of Results', 'Selective Serotonin Reuptake Inhibitors/*blood', 'Spectrophotometry, Ultraviolet']",https://pubmed.ncbi.nlm.nih.gov/8634772/
1111,Citalopram,33422834,"Interaction of citalopram and escitalopram with calf Thymus DNA: A spectrofluorometric, voltammetric, and liquid chromatographic approach.","['Dindar CK', 'Erkmen C', 'Yildirim S', 'Bozal-Palabiyik B', 'Uslu B']","['*Citalopram', '*DNA', 'Selective Serotonin Reuptake Inhibitors', 'Spectrometry, Fluorescence', 'Thermodynamics']",https://pubmed.ncbi.nlm.nih.gov/33422834/
1112,phenytoin,7213507,Prediction of phenytoin dosage in relation to the variability of phenytoin plasma concentration.,"['Van der Velde EA', 'Driessen O']","['Humans', 'Kinetics', 'Models, Biological', 'Phenytoin/*administration & dosage/blood']",https://pubmed.ncbi.nlm.nih.gov/7213507/
1113,phenytoin,3992622,Carbamazepine-phenytoin interaction: elevation of plasma phenytoin concentrations due to carbamazepine comedication.,"['Zielinski JJ', 'Haidukewych D', 'Leheta BJ']","['Adult', 'Carbamazepine/*administration & dosage', 'Drug Interactions', 'Drug Therapy, Combination', 'Epilepsy/drug therapy', 'Female', 'Humans', 'Male', 'Middle Aged', 'Monitoring, Physiologic', 'Phenytoin/administration & dosage/adverse effects/*blood']",https://pubmed.ncbi.nlm.nih.gov/3992622/
1114,phenytoin,32376339,"Phenytoin - An anti-seizure drug: Overview of its chemistry, pharmacology and toxicology.","['Patocka J', 'Wu Q', 'Nepovimova E', 'Kuca K']","['Anticonvulsants/*chemistry/*pharmacology/toxicity', 'Carcinogenicity Tests', 'Humans', 'Mutagenicity Tests', 'Phenytoin/*chemistry/*pharmacology/toxicity', 'Teratogens/toxicity']",https://pubmed.ncbi.nlm.nih.gov/32376339/
1115,phenytoin,791565,Absorption and metabolism of phenytoin from tablets and capsules.,"['Smith TC', 'Kinkel A']","['Adult', 'Biological Availability', 'Capsules', 'Clinical Trials as Topic', 'Humans', '*Intestinal Absorption', 'Male', 'Phenytoin/administration & dosage/*metabolism', 'Solubility', 'Tablets', 'Time Factors']",https://pubmed.ncbi.nlm.nih.gov/791565/
1116,phenytoin,3150279,Phenytoin-induced thrombocytopenia.,"['Brown JJ', 'Chun RW']","['Adolescent', 'Epilepsy, Tonic-Clonic/*drug therapy', 'Humans', 'Male', 'Phenytoin/*adverse effects/therapeutic use', 'Thrombocytopenia/*chemically induced']",https://pubmed.ncbi.nlm.nih.gov/3150279/
1117,phenytoin,2815228,Time for phenytoin concentration to peak: consequences of first-order and zero-order absorption.,"['McCauley DL', 'Tozer TN', 'Winter ME']","['Administration, Oral', 'Half-Life', 'Humans', 'Intestinal Absorption', 'Models, Biological', 'Phenytoin/administration & dosage/blood/*pharmacokinetics', 'Time Factors']",https://pubmed.ncbi.nlm.nih.gov/2815228/
1118,phenytoin,38479432,Topical phenytoin improves wound healing with analgesic and antibacterial properties and minimal side effects: a systematic review.,"['Sadiq KO', 'Shivakumar YM', 'Burra EK', 'Shahid K', 'Tamene YT', 'Mody SP', 'Nath TS']","['*Phenytoin/pharmacology', '*Wound Healing/drug effects', 'Humans', '*Anti-Bacterial Agents/pharmacology/administration & dosage', '*Administration, Topical', 'Analgesics/pharmacology', 'Wounds and Injuries/drug therapy']",https://pubmed.ncbi.nlm.nih.gov/38479432/
1119,phenytoin,2967311,Cutaneous and immunologic reactions to phenytoin.,"['Silverman AK', 'Fairley J', 'Wong RC']","['Carcinogens', 'Drug Eruptions/*etiology', 'Drug Hypersensitivity/*etiology', 'Female', 'Humans', 'Phenytoin/*adverse effects/immunology', 'Pregnancy', 'Teratogens']",https://pubmed.ncbi.nlm.nih.gov/2967311/
1120,phenytoin,31672614,Nanoemulsions and thermosensitive nanoemulgels of phenytoin and fosphenytoin for intranasal administration: Formulation development and in vitro characterization.,"['Pires PC', 'Peixoto D', 'Teixeira I', 'Rodrigues M', 'Alves G', 'Santos AO']","['Administration, Intranasal', 'Anticonvulsants/*chemistry', 'Drug Compounding', '*Drug Delivery Systems', 'Drug Liberation', 'Emulsions', 'Gels', 'Nanostructures/*chemistry', 'Phenytoin/*analogs & derivatives/chemistry', 'Temperature']",https://pubmed.ncbi.nlm.nih.gov/31672614/
1121,phenytoin,6157786,A comparison between microcrystalline and conventional phenytoin preparations: relative bioavailability and steady-state plasma concentrations.,"['Boreus LO', 'Nergardh A', 'Ehrnebo M', 'Theorell K']","['Biological Availability', 'Crystallization', 'Humans', 'Male', 'Phenytoin/administration & dosage/blood/*metabolism']",https://pubmed.ncbi.nlm.nih.gov/6157786/
1122,phenytoin,33970810,"Design, synthesis, structural and molecular characterization, toxicity, psychotropic activity and molecular docking evaluation of a novel phenytoin derivative: 3-decyl-5,5-diphenylimidazolidine-2,4-dione.","['Guerrab W', 'El Jemli M', 'Akachar J', 'Demirtas G', 'Mague JT', 'Taoufik J', 'Ibrahimi A', 'Ansar M', 'Alaoui K', 'Ramli Y']","['Molecular Docking Simulation', '*Phenytoin/pharmacology', 'Models, Molecular', 'Hydrogen Bonding', 'Static Electricity']",https://pubmed.ncbi.nlm.nih.gov/33970810/
1123,phenytoin,1527539,Bioavailability and dissolution of proprietary and generic formulations of phenytoin.,"['Soryal I', 'Richens A']","['Adolescent', 'Adult', 'Biological Availability', 'Dose-Response Relationship, Drug', 'Drug Administration Schedule', 'Epilepsy/*blood/drug therapy', 'Female', 'Humans', 'Male', 'Middle Aged', 'Phenytoin/administration & dosage/adverse effects/*blood', 'Single-Blind Method', 'Therapeutic Equivalency', 'United Kingdom']",https://pubmed.ncbi.nlm.nih.gov/1527539/
1124,phenytoin,4082246,Phenytoin/clonazepam interaction.,"['Saavedra IN', 'Aguilera LI', 'Faure E', 'Galdames DG']","['Adult', 'Benzodiazepinones/*pharmacology', 'Clonazepam/administration & dosage/blood/*pharmacology/therapeutic use', 'Drug Interactions', 'Drug Therapy, Combination', 'Epilepsy/blood/drug therapy', 'Humans', 'Male', 'Phenytoin/administration & dosage/*blood/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/4082246/
1125,phenytoin,32166473,Effects of Diluents on Physical and Chemical Stability of Phenytoin and Phenytoin Sodium.,"['Rahman Z', 'Dharani S', 'Barakh Ali SF', 'Nutan MTH', 'Khan MA']","['Anticonvulsants/*chemistry', 'Drug Compounding', '*Drug Stability', 'Excipients', 'Lactose', 'Mannitol', 'Phenytoin/*chemistry', 'Solubility']",https://pubmed.ncbi.nlm.nih.gov/32166473/
1126,phenytoin,9620116,Bioavailability of phenytoin acid and phenytoin sodium with enteral feedings.,"['Doak KK', 'Haas CE', 'Dunnigan KJ', 'Reiss RA', 'Reiser JR', 'Huntress J', 'Altavela JL']","['Adult', 'Anticonvulsants/administration & dosage/*pharmacokinetics', 'Biological Availability', '*Enteral Nutrition', 'Female', 'Food-Drug Interactions', 'Humans', 'Injections, Intravenous', 'Male', 'Phenytoin/administration & dosage/*pharmacokinetics']",https://pubmed.ncbi.nlm.nih.gov/9620116/
